Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Is there an interlanguage intelligibility benefit in perception of English word stress?",2019,"Loquens","10.3989/LOQUENS.2019.061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125367822&doi=10.3989%2fLOQUENS.2019.061&partnerID=40&md5=6c40188e1f33528b739c6946f24041ab",,"Almbark, R.; University of YorkUnited Kingdom","English",Article,"All Open Access, Gold, Green",Scopus
"Series note",2019,"Gender, Embodiment and Fluidity in Organization and Management",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121167749&partnerID=40&md5=9ed11a978bc6c71e9e9822218b2099c6",,,"English",Editorial,"",Scopus
"‘Embu’ Wh- questions in Cypriot Greek: A comparative study",2019,"Glossa","10.5334/GJGL.788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112005254&doi=10.5334%2fGJGL.788&partnerID=40&md5=16cdf87e4991c9bef28b9e85c358bbce",,"Kanikli, A.; University of Central Lancashire CyprusCyprus; email: AKanikli@uclan.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Supporting students with electronic health record-embedded learning AIDS: A mixed-methods study",2019,"JMIR Medical Education","10.2196/11351","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102383933&doi=10.2196%2f11351&partnerID=40&md5=bb17b50386e1925a30fef1ddae5b48c5",,"Peters, S.; Academic Center for General Practice, Kapucijnenvoer 33, Blok J, Bus, Belgium; email: sanne.peters@kuleuven.be","English",Article,"All Open Access, Gold, Green",Scopus
"General introduction",2019,"Medieval Historical Writing: Britain and Ireland, 500-1500","10.1017/9781316681299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098298154&doi=10.1017%2f9781316681299&partnerID=40&md5=892ba65281877c12b4262a3fee97333e",,,"English",Editorial,"",Scopus
"Preface",2019,"Spintronic 2D Materials: Fundamentals and Applications","10.1016/B978-0-08-102154-5.00016-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094627418&doi=10.1016%2fB978-0-08-102154-5.00016-3&partnerID=40&md5=29d9598a7330c881440b15afed153332",,,"English",Editorial,"",Scopus
"Hauntology and heterogeneity: ""western"" criticism's distortions of institutional change [Hauntologija ir heterogeniškumas: Instituciniu pokyčiu iškraipymai vakaru kritikoje]",2019,"Lietuvos Muzikologija",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092130325&partnerID=40&md5=4ad7e6439ff1ec4e467b8d1a184392b6",,"McGinn, C.; University of YorkUnited Kingdom; email: cm775@york.ac.uk","English; Lithuanian",Review,"",Scopus
"Preface",2019,"Educational Linguistics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091092505&partnerID=40&md5=0e19870ae62f0d996dc1f6db65d9986b",,,"English",Editorial,"",Scopus
"Western railways of Portugal: Tools of territorial appropriation [Os caminhos de ferro do Oeste português: Instrumentos de apropriação territorial]",2019,"Revista de Historia da Sociedade e da Cultura","10.14195/1645-2259_19_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090535575&doi=10.14195%2f1645-2259_19_10&partnerID=40&md5=6035d0b641e25527ec7d6d0c6bfa4cfc",,"Pereira, H.S.; CIUHCT - U. NOVA de Lisboa, United Kingdom; email: hugojose.pereira@gmail.com","Portuguese",Article,"All Open Access, Gold, Green",Scopus
"Preface",2019,"The Nature of Nordic Music",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084629378&partnerID=40&md5=946c8daae252ddc40d057084683e0875",,"Howell, T.; Department of Music, United Kingdom","English",Editorial,"",Scopus
"Preface",2019,"The Theory and Structures of International Political Economy",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083235379&partnerID=40&md5=70a2973db06ef8be4de614953f470f30",,"Sandler, T.; University of WyomingUnited States","English",Editorial,"",Scopus
"Introduction: Point of entry",2019,"Asian Social Work: Professional Work in National Contexts","10.4324/9780429465222-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082901271&doi=10.4324%2f9780429465222-1&partnerID=40&md5=6cee128dec57f776fe9b6ff2a4f6a056",,"Shaw, I.; University of YorkUnited Kingdom","English",Editorial,"",Scopus
"A new source related to balladry in the Pilgrimage of Grace (1536–37)",2019,"Huntington Library Quarterly","10.1353/hlq.2019.0016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081998722&doi=10.1353%2fhlq.2019.0016&partnerID=40&md5=210cd8016654bd93c8188736f97c9487",,"McGovern, J.; University of York","English",Review,"",Scopus
"Xenopus laevis FGF16 activates the expression of genes coding for the transcription factors Sp5 and Sp5l",2019,"International Journal of Developmental Biology","10.1387/ijdb.190113mp","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081222840&doi=10.1387%2fijdb.190113mp&partnerID=40&md5=4c0320183d11be1404ceab35ceb569f4",,"Pownall, M.E.; Biology Department, United Kingdom; email: betsy.pownall@york.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Operator-valued Laplace's integrals and stability of the open flows of inviscid incompressible fluid",2019,"Vladikavkaz Mathematical Journal","10.23671/VNC.2019.3.36460","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079800718&doi=10.23671%2fVNC.2019.3.36460&partnerID=40&md5=323c5d782ceb9443dbd4edc6c47a1c65",,,"Russian",Article,"All Open Access, Bronze",Scopus
"Vibrational flows of viscous incompressible fluids for high reinolds numbers",2019,"Vladikavkaz Mathematical Journal","10.23671/VNC.2019.2.32112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079619631&doi=10.23671%2fVNC.2019.2.32112&partnerID=40&md5=65bffb0e09b36f0a793073b9652a0642",,,"Russian",Article,"All Open Access, Bronze",Scopus
"Hell: Dante's divine trilogy part one, decorated and englished in prosaic verse",2019,"Translation and Literature","10.3366/tal.2019.0392","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076754419&doi=10.3366%2ftal.2019.0392&partnerID=40&md5=79dd5450f62b2f39b8e50dbc17f709a0",,"Havely, N.; University of YorkUnited Kingdom","English",Article,"",Scopus
"Preface",2019,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076093009&partnerID=40&md5=88c64de11cfe3bd26571b1ff74d70f95",,,"English",Editorial,"",Scopus
"Brazilian association for research in prevention and health promotion (BRAPEP): Foundation announcement [Associação Brasileira de Pesquisa em Prevenção e Promoção da Saúde (Brapep): anúncio de fundação] [Asociación Brasileña de Investigación en Prevención y Promoción de la Salud (BRAPEP): anuncio de fundación]",2019,"Interface: Communication, Health, Education","10.1590/Interface.190340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075470028&doi=10.1590%2fInterface.190340&partnerID=40&md5=3ddeb0b84acee15df4b9f019cfeeb52f",,,"English; Portuguese; Spanish",Note,"All Open Access, Gold",Scopus
"Introduction",2019,"Transactions of the Canadian Society for Mechanical Engineering","10.1139/tcsme-2019-0117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075254244&doi=10.1139%2ftcsme-2019-0117&partnerID=40&md5=05acdbb7aa42ddb09d60ed4f647689d8",,"Czekanski, A.; York UniversityUnited Kingdom","English",Editorial,"",Scopus
"The ambaca railway in angola: History of a failed public-private partnership (1885-1914 and briefly onwards) [El ferrocarril de Ambaca en Angola: Historia de un consorcio público-privado fallido (1885-1914 y brevemente, en adelante)]",2019,"Revista de Historia Industrial",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075182284&partnerID=40&md5=d0a309368a859839fbf12f601b30c095","","Pereira, H.S.; CIUHCT – Interuniversity Research Centre for the History of Science and Technology, Portugal","English",Article,"",Scopus
"Minding the dynamic gap: Measuring ultrafast processes in biomolecular systems",2019,"Biochemist","10.1042/bio04102030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075134921&doi=10.1042%2fbio04102030&partnerID=40&md5=c168beac2e4ef14a8ec507b8b9823f75",,"Hunt, N.T.; Department of Chemistry and York Biomedical Research Institute, United Kingdom; email: neil.hunt@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Afterword: Environmental archaeology - Connection and communication",2019,"Internet Archaeology","10.11141/ia.53.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074174187&doi=10.11141%2fia.53.11&partnerID=40&md5=3f4ad78c20d278f4bad3fe0d594c6af6",,"Richer, S.; Department of Archaeology, United Kingdom; email: suzi@richerenvironmental.com","English",Article,"All Open Access, Gold",Scopus
"Material culture, progress, civilization and national identity: Colonial railways in Angola and Mozambique (c. 1870-c. 1915) [Cultura material, progresso, civilização e identidade nacional: Os caminhos de ferro coloniais em Angola e Moçambique (c. 1870 - c. 1915)]",2019,"Tempo e Argumento","10.5965/2175180311272019221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073658013&doi=10.5965%2f2175180311272019221&partnerID=40&md5=6205d6831ac5c1057ee9749bd05c313a",,"Pereira, H.S.; Universidade Do PortoPortugal; email: hugojose.pereira@gmail.com","Portuguese",Review,"All Open Access, Gold, Green",Scopus
"The ambiguities of censorship in post–tridentine Italy: The case of physiognomy",2019,"Preternature","10.5325/preternature.8.2.0171","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073363693&doi=10.5325%2fpreternature.8.2.0171&partnerID=40&md5=67ec93ea7aa2f982ddc0a9177a55d606",,"Tarrant, N.; University of YorkUnited Kingdom","English",Article,"",Scopus
"Edmundson on neo-liberalism: Towards a ‘left Rawlsian’ political economy",2019,"Ethical Perspectives","10.2143/EP.26.2.3286759","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073149977&doi=10.2143%2fEP.26.2.3286759&partnerID=40&md5=13639fd50e80e662f8de32055e00c039",,"Thomas, A.; University of YorkUnited Kingdom","English",Article,"",Scopus
"Preface",2019,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","10.1075/upal.23.01cal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072849547&doi=10.1075%2fupal.23.01cal&partnerID=40&md5=fa1e0feb51fa04d5154f73bea89252ed",,,"English",Editorial,"",Scopus
"Robust beamforming and power splitting for secure CR network with practical energy harvesting",2019,"IEICE Transactions on Communications","10.1587/transcom.2018EBP3277","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072099690&doi=10.1587%2ftranscom.2018EBP3277&partnerID=40&md5=6bb0463233ef5d3bbe8fcc567bb8b13b","National Natural Science Foundation of China; China Postdoctoral Science Foundation; Natural Science Foundation of Shaanxi Province; National Postdoctoral Program for Innovative Talents","Ni, L.; Information and Navigation College, China; email: nileikgd@163.com","English",Article,"",Scopus
"'Reformation on the Record': Developing the reformation programme at the national archives",2019,"Archives","10.3828/archives.2019.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071695671&doi=10.3828%2farchives.2019.2&partnerID=40&md5=967d81551d5be65e390c5604cb4f8b8f",,"Wilson, M.; Department of History, United Kingdom","English",Article,"",Scopus
"Collaborative knowledge creation and use: Common threads in diverse global fields",2019,"Evidence and Policy","10.1332/174426518X15193816575650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071565322&doi=10.1332%2f174426518X15193816575650&partnerID=40&md5=0ef5900eae2abb572853fc83b3ec7fa8","National Science Foundation",,"English",Editorial,"",Scopus
"Shame, literature, and the postcolonial",2019,"Poetics and Politics of Shame in Postcolonial Literature",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070589420&partnerID=40&md5=30f4639c723d4adc946390af199c4911",,,"English",Editorial,"",Scopus
"Contrasting memories of a battle: Waterloo, 1815 [КОНТРАСТЫ ПАМЯТИ ОБ ОДНОМ СРАЖЕНИИ: ВАТЕРЛОО, 1815 г]",2019,"Ural'skij Istoriceskij Vestnik","10.30759/1728-9718-2019-2(63)-31-40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070224615&doi=10.30759%2f1728-9718-2019-2%2863%29-31-40&partnerID=40&md5=b46c81e252197f8427e483e2df267b50",,"Forrest, A.; History University of YorkUnited Kingdom; email: alan.forrest@york.ac.uk","Russian",Review,"All Open Access, Bronze",Scopus
"Exploring the effects of subsidiary interdependence on the performance of global product launches",2019,"European Journal of International Management","10.1504/EJIM.2019.100807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069513238&doi=10.1504%2fEJIM.2019.100807&partnerID=40&md5=a59ddff54188f0136f7ff6a7e00db676",,"Mohr, A.; Wirtschaftsuniversität Wien, Welthandelsplatz 1, Austria; email: amohr@wu.ac.at","English",Article,"",Scopus
"Guide for the use of the Ada Ravenscar profile in high integrity systems (Part 1)",2019,"Ada User Journal",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067043740&partnerID=40&md5=8c9d1409e4ee399a9db44598a1ca1e50",,,"English",Article,"",Scopus
"Structural causality in Spinoza’s ethics",2019,"European Journal of Philosophy","10.1111/ejop.12348","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066118577&doi=10.1111%2fejop.12348&partnerID=40&md5=74282bdde1ffc5ecc60133c8f3d7e44f",,"Hulatt, O.; Department of Philosophy, United Kingdom; email: owen.hulatt@york.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Preface",2019,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065731120&partnerID=40&md5=4e7cc48f22bfdb6945ac1f35b33113b8",,,"English",Editorial,"",Scopus
"Special track on intelligent robotics and multi-agent systems",2019,"Proceedings of the ACM Symposium on Applied Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065654211&partnerID=40&md5=559044602d818b80a9c0dd37b35ebe13",,,"English",Editorial,"",Scopus
"A hybrid form of agricultural organization: The case of the Beizhijiang vegetable cooperative in China",2019,"International Food and Agribusiness Management Review","10.22434/IFAMR2018.0006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064731958&doi=10.22434%2fIFAMR2018.0006&partnerID=40&md5=70112cc368ab1cc9043bfb8905b7a274","National Natural Science Foundation of China; National Planning Office of Philosophy and Social Science","Jia, F.; The York Management School, United Kingdom; email: fu.jia@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"The diffusion of green technology innovation based on cloud platform for energy saving",2019,"Ekoloji",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063911669&partnerID=40&md5=208916b2cc82e1aeaa95f50601ce938c",,"Zhang, F.; Department of Accounting, China; email: zhangff@wzbc.edu.cn","English",Article,"",Scopus
"Introduction – Consumer culture fairy tales",2019,"Research in Consumer Behavior","10.1108/S0885-211120190000020002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063598392&doi=10.1108%2fS0885-211120190000020002&partnerID=40&md5=ec89fd3ea43a7347bf0365539e88dbfd",,,"English",Editorial,"",Scopus
"Fault-based refinement-testing for CSP",2019,"Software Quality Journal","10.1007/s11219-018-9431-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063327903&doi=10.1007%2fs11219-018-9431-9&partnerID=40&md5=e9144cd5b8cb76266e2d17cd15be4ae3","Engineering and Physical Sciences Research Council","Cavalcanti, A.; University of YorkUnited Kingdom; email: ana.cavalcanti@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Beyond making and unmaking: Re-envisioning sacred art",2019,"Religions","10.3390/rel10020089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062301467&doi=10.3390%2frel10020089&partnerID=40&md5=114f0454ab1896db28e4898c963cebd3",,"Gustafsson, D.; Centre for Lifelong Learning, United Kingdom; email: dg.philokalia@gmail.com","English",Article,"All Open Access, Gold, Green",Scopus
