Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Undertaking doctoral research with children and young people with life-limiting or life-threatening conditions [对生命受到限制或威胁的儿童和青年进行博士研究]",2019,"Journal of Advanced Nursing","10.1111/jan.14082","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074582443&doi=10.1111%2fjan.14082&partnerID=40&md5=d8c0882891b41fc167799500ce027473",,"Blackburn, M.; The Open UniversityUnited Kingdom; email: Maddie.Blackburn@open.ac.uk","English",Editorial,"All Open Access, Bronze, Green",Scopus
"'Targeted killing' and the lack of acquiescence",2019,"Leiden Journal of International Law","10.1017/S0922156519000475","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072342985&doi=10.1017%2fS0922156519000475&partnerID=40&md5=e06c22ef64c9815e74f34ab614ef1beb",,"Schweiger, E.; University of York, United Kingdom; email: elisabeth.schweiger@york.ac.uk","English",Article,"",Scopus
"Fifteen-minute consultation: A guide to managing a child with a new finding of neutropenia",2019,"Archives of Disease in Childhood: Education and Practice Edition","10.1136/archdischild-2019-316829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062682231&doi=10.1136%2farchdischild-2019-316829&partnerID=40&md5=5dfff87e30b597a629123dd4005567b4",,"Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Review,"All Open Access, Bronze",Scopus
"Death Took a Vacation.. And It's Almost over",2019,"Journal of Palliative Medicine","10.1089/jpm.2019.0483","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074274087&doi=10.1089%2fjpm.2019.0483&partnerID=40&md5=8931170b6c651e459579336ae6bd7003",,"Currow, D.C.; IMPACCT (Improving Palliative Aged and Chronic Care Through Clinical Research and Translation), Australia; email: david.currow@uts.edu.au","English",Editorial,"",Scopus
"Towards evidence-based medicine for paediatricians",2019,"Archives of Disease in Childhood","10.1136/archdischild-2019-318339","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073632332&doi=10.1136%2farchdischild-2019-318339&partnerID=40&md5=2f7fbea781d66a673bb9c5886e93dcbb",,"Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Note,"",Scopus
"Modeling the Economic Impact of Interventions for Older Populations with Multimorbidity: A Method of Linking Multiple Single-Disease Models",2019,"Medical Decision Making","10.1177/0272989X19868987","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071600784&doi=10.1177%2f0272989X19868987&partnerID=40&md5=b59c9f98e726f80a0df78095c15f2e15",,"Youn, J.-H.; Manchester Centre for Health Economics, Oxford Road, United Kingdom; email: jihee.youn@manchester.ac.uk","English",Article,"All Open Access, Green",Scopus
"Commentary on ""infant Formulas Containing Hydrolysed Protein for Prevention of Allergic Disease and Food Allergy""",2019,"Neonatology","10.1159/000495316","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066621456&doi=10.1159%2f000495316&partnerID=40&md5=44dcc79cde62696a93bd926dde4c521b","National Institute for Health Research; National Institute for Health Research",,"English",Note,"All Open Access, Bronze",Scopus
"Time flies …",2019,"Health Economics (United Kingdom)","10.1002/hec.3897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066501413&doi=10.1002%2fhec.3897&partnerID=40&md5=e7319f3ae94c7898706f60028b95aa40",,"Jones, A.M.; Department of Economics and Related Studies, United Kingdom; email: andrew.jones@york.ac.uk","English",Editorial,"All Open Access, Bronze",Scopus
"Balloon dilatation of the eustachian tube for obstructive eustachian tube dysfunction in adults",2019,"Cochrane Database of Systematic Reviews","10.1002/14651858.CD013429","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072894754&doi=10.1002%2f14651858.CD013429&partnerID=40&md5=e10a1de3de1e41c345e7f91522f8c5e1","National Institute for Health Research","Patel, A.; Department of ENT Surgery, Conley Lane, United Kingdom; email: anantpatel86@gmail.com","English",Article,"All Open Access, Green",Scopus
"Birth room transition support for preterm infants: A cochrane overview",2019,"Cochrane Database of Systematic Reviews","10.1002/14651858.CD013428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072730307&doi=10.1002%2f14651858.CD013428&partnerID=40&md5=5fab61b80ea28813173af97b56596b38",,"McGuire, W.; Centre for Reviews and Dissemination, United Kingdom; email: william.mcguire@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Towards evidence-based medicine for paediatricians",2019,"Archives of Disease in Childhood","10.1136/archdischild-2019-317948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071075441&doi=10.1136%2farchdischild-2019-317948&partnerID=40&md5=3bed442cbd22679f7410320c8be5f0b3",,"Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Note,"",Scopus
"Adapting the reading decision test: Establishing construct validity across sex and type of school",2019,"Psychology and Neuroscience","10.1037/pne0000173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064690977&doi=10.1037%2fpne0000173&partnerID=40&md5=5771c76d6e163f105df0b8f7a614bc09","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; Fundação Cearense de Apoio ao Desenvolvimento Científico e Tecnológico; Associação Fundo de Incentivo à Pesquisa","Miranda, M.C.; Department of Psychology, Brazil; email: mirandambr@yahoo.com.br","English",Article,"",Scopus
"Political entrepreneurship in the field of Māori sovereignty in Aotearoa New Zealand",2019,"British Journal of Sociology","10.1111/1468-4446.12611","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055879660&doi=10.1111%2f1468-4446.12611&partnerID=40&md5=6269e68336bb6540d38cee427d5e462f",,"O’Brien, T.; Department of Sociology, United Kingdom; email: t.obrien@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Towards evidence-based medicine for paediatricians",2019,"Archives of Disease in Childhood","10.1136/archdischild-2019-317792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073910176&doi=10.1136%2farchdischild-2019-317792&partnerID=40&md5=f84e0c0a5ef16c7fb3d1cc4c71240d61",,"Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Note,"",Scopus
"A thirteenth-century theory of speech",2019,"Journal of the Acoustical Society of America","10.1121/1.5119126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070411909&doi=10.1121%2f1.5119126&partnerID=40&md5=c25069419bb2b77e87ede41a3cd3959d","Pembroke College, University of Oxford; Arts and Humanities Research Council; Institute of Advanced Study, Durham University; Durham University",,"English",Review,"All Open Access, Bronze, Green",Scopus
"Stop stereotyping",2019,"Attention, Perception, and Psychophysics","10.3758/s13414-019-01733-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066135508&doi=10.3758%2fs13414-019-01733-4&partnerID=40&md5=97312e866db98d302dbb850e2049faf2",,"Falbén, J.K.; School of Psychology, United Kingdom; email: r01jkf17@abdn.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Socioeconomic differences and the potential role of tribes in young people’s food and drink purchasing outside school at lunchtime",2019,"International Journal of Environmental Research and Public Health","10.3390/ijerph16142447","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069768345&doi=10.3390%2fijerph16142447&partnerID=40&md5=8c9072c66ae462f8e711f881b992b0f8","","Kapetanaki, A.B.; The York Management School, Heslington, United Kingdom; email: ariadne.kapetanaki@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Hypolactasia diagnostics and assessment of MCM6 gene polymorphic markers RS182549, RS145946881 and RS41525747 genotype in children with inflammatory bowel disease and lactase deficiency: A case-control study",2019,"Pediatriya - Zhurnal im G.N. Speranskogo","10.24110/0031-403X-2019-98-4-143-148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071364582&doi=10.24110%2f0031-403X-2019-98-4-143-148&partnerID=40&md5=2b6778c3a5264f9e22e7a41981416622",,"Gordeeva, I.G.; Preventive Pediatrics Department, Lomonosovsky Prospect, 2/1, Russian Federation; email: GordeevaIG@nczd.ru","Russian",Article,"",Scopus
"Towards evidence-based medicine for paediatricians",2019,"Archives of Disease in Childhood","10.1136/archdischild-2019-317596","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067623914&doi=10.1136%2farchdischild-2019-317596&partnerID=40&md5=841bf383d44d947b79360a854aff3585",,"Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Note,"",Scopus
"Commentary on ""higher versus lower amino acid intake in parenteral nutrition for newborn infants""",2019,"Neonatology","10.1159/000495913","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066630846&doi=10.1159%2f000495913&partnerID=40&md5=1998b8160ed1d1caaf7f284a40aad392",,,"English",Review,"All Open Access, Bronze",Scopus
"Trends in cannabis use, is cannabis use disorder a valid diagnosis?",2019,"International Journal of Drug Policy","10.1016/j.drugpo.2019.05.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065212255&doi=10.1016%2fj.drugpo.2019.05.009&partnerID=40&md5=ce03d9be08e95241d86177787053278f",,"Hamilton, I.; University of YorkUnited Kingdom; email: ian.hamilton@york.ac.uk","English",Note,"",Scopus
"Editorial: JAC-antimicrobial resistance (JAC-AMR) a novel open access journal for research and education",2019,"JAC-Antimicrobial Resistance","10.1093/jacamr/dlz001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135919155&doi=10.1093%2fjacamr%2fdlz001&partnerID=40&md5=01e33e4170faad98a104fface1b88e97",,"Nathwani, D.; Academic Health Sciences Partnership, Level 10, United Kingdom; email: dilip.nathwani@nhs.net","English",Editorial,"All Open Access, Gold",Scopus
"Towards evidence-based medicine for paediatricians",2019,"Archives of Disease in Childhood","10.1136/archdischild-2019-317488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065905316&doi=10.1136%2farchdischild-2019-317488&partnerID=40&md5=42c602a86ec506f665b7a298f3cca56a","University of York","Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Note,"",Scopus
"Biology, technology and vision in Moholy-Nagy's ‘Lobsters’, 1936",2019,"Studies in Documentary Film","10.1080/17503280.2019.1595917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063911015&doi=10.1080%2f17503280.2019.1595917&partnerID=40&md5=f5e44d2e8c1f0bae5ac448b513218f97",,"Schouela, J.; History of Art, United Kingdom; email: js1878@york.ac.uk","English",Article,"",Scopus
"Approaches to managing older people using opiates and their risk of dependence",2019,"Nursing Older People","10.7748/nop.2019.e1100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066741328&doi=10.7748%2fnop.2019.e1100&partnerID=40&md5=aae077639517d1f334bcb0d1505a275e",,"Hamilton, I.; Department of Health Sciences, United Kingdom; email: ian.hamilton@york.ac.uk","English",Article,"",Scopus
"Regression of chronic kidney disease in a patient with AL amyloidosis: A case report",2019,"Clinical Nephrology","10.5414/CN109676","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064886597&doi=10.5414%2fCN109676&partnerID=40&md5=40383bc906cd9fff85519c85affb6587",,"Rowland, T.A.; Hull York Medical School Hertford BuildingUnited Kingdom; email: hytr5@hyms.ac.uk","English",Article,"",Scopus
"Towards evidence-based medicine for paediatricians",2019,"Archives of Disease in Childhood","10.1136/archdischild-2019-317264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064646446&doi=10.1136%2farchdischild-2019-317264&partnerID=40&md5=6e8a93125c67feb7688236a332ecd5b3",,"Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Note,"",Scopus
"Hepatitis B Vaccination Induces Mucosal Antibody Responses in the Female Genital Tract, Indicating Potential Mechanisms of Protection Against Infection",2019,"Sexually Transmitted Diseases","10.1097/OLQ.0000000000000949","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064614820&doi=10.1097%2fOLQ.0000000000000949&partnerID=40&md5=c20e05824c573a46f5e5f5e29dd60759","","Fox, J.M.; Centre for Immunology and Infection, United Kingdom; email: james.fox@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Introduction May 2019 – ‘Really Good Stuff’",2019,"Medical Education","10.1111/medu.13869","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064347147&doi=10.1111%2fmedu.13869&partnerID=40&md5=344e8360430c2b6a65debd8d34decb32",,,"English",Note,"All Open Access, Green",Scopus
"Routine monitoring for heparin-induced thrombocytopenia following lower limb arthroplasty: Is it necessary? A prospective study in a UK district general hospital [La recherche systématique de la thrombocytopénie induite par héparinothérapie après arthroplastie du membre inférieur est-elle justifiée ? Étude prospective dans un hôpital général de district en Grande-Bretagne]",2019,"Revue de Chirurgie Orthopedique et Traumatologique","10.1016/j.rcot.2019.02.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062866725&doi=10.1016%2fj.rcot.2019.02.028&partnerID=40&md5=7502441617667bc13bdb155757eab6d2",,"George Norman, J.; Holy Trinity Rectory, 81, Micklegate, United Kingdom; email: hyjn5@hyms.ac.uk","English; French",Article,"",Scopus
"Mind the (support) gap: Supporting academic trainees through peer networks",2019,"Archives of Disease in Childhood","10.1136/archdischild-2018-315050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052324404&doi=10.1136%2farchdischild-2018-315050&partnerID=40&md5=a44e5f524c331c7d8c853a0a1baf6bec",,"Soto, C.; Department of Paediatric Oncology, United Kingdom; email: doctorcarmensoto@gmail.com","English",Article,"",Scopus
"A longitudinal cohort study of symptoms and other concerns among Nigerian people with stages 3–5 chronic kidney diseases: Study protocol",2019,"Annals of Palliative Medicine","10.21037/apm.2018.10.03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067299849&doi=10.21037%2fapm.2018.10.03&partnerID=40&md5=b5700da2b9fa3b8eb23d37660e9df38b",,"Olagunju, A.T.; Department of Psychiatry, Nigeria; email: aolagunju@unilag.edu.ng","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"H.A.R.P.: Investigating Mesolithic landscapes of life and death at the western edge of Europe",2019,"Antiquity","10.15184/aqy.2019.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064873571&doi=10.15184%2faqy.2019.32&partnerID=40&md5=ed680509090f2342a6deaf8f4bc2b095",,"Little, A.; PalaeoHub, United Kingdom; email: aimee.little@york.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Explaining learned predictiveness: Roles of attention and integration of associative structures",2019,"Journal of Experimental Psychology: Animal Learning and Cognition","10.1037/xan0000202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064239472&doi=10.1037%2fxan0000202&partnerID=40&md5=ab8a75c7fddf9a57d731017ec7893a68","Federación Española de Enfermedades Raras; Ministerio de Economía y Competitividad","Rodríguez, G.; Facultad de Psicología, Avenida de Tolosa 70, Spain; email: gabriel.rodriguez@ehu.es","English",Article,"",Scopus
"Growth curves and reference centiles",2019,"Developmental Medicine and Child Neurology","10.1111/dmcn.14173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061030272&doi=10.1111%2fdmcn.14173&partnerID=40&md5=4a936f225243f00bb5f59bb2357766ca",,"Rigby, A.S.; Hull York Medical School, United Kingdom","English",Note,"All Open Access, Bronze",Scopus
